zip,service_type,subregion
52349,Electricity,MROW
52350,Electricity,MROW
52351,Electricity,MROW
52352,Electricity,MROW
52353,Electricity,SRMW
52354,Electricity,MROW
52355,Electricity,MROW
52356,Electricity,MROW
52358,Electricity,MROW
52359,Electricity,MROW
52361,Electricity,MROW
52362,Electricity,MROW
52401,Electricity,MROW
52402,Electricity,MROW
52403,Electricity,MROW
52404,Electricity,MROW
52405,Electricity,MROW
52406,Electricity,MROW
52407,Electricity,MROW
52408,Electricity,MROW
52409,Electricity,MROW
52410,Electricity,MROW
52411,Electricity,MROW
52497,Electricity,MROW
52498,Electricity,MROW
52499,Electricity,MROW
52501,Electricity,SRMW
52530,Electricity,SRMW
52531,Electricity,SRMW
52533,Electricity,SRMW
52534,Electricity,MROW
52535,Electricity,SRMW
52536,Electricity,SRMW
52537,Electricity,MROW
52540,Electricity,SRMW
52542,Electricity,SRMW
52543,Electricity,MROW
52544,Electricity,SRMW
52548,Electricity,MROW
52549,Electricity,SRMW
52550,Electricity,MROW
52551,Electricity,SRMW
52552,Electricity,SRMW
52553,Electricity,SRMW
52554,Electricity,SRMW
52555,Electricity,SRMW
52556,Electricity,SRMW
52557,Electricity,MROW
52560,Electricity,SRMW
52561,Electricity,MROW
52562,Electricity,MROW
52563,Electricity,SRMW
52565,Electricity,SRMW
52566,Electricity,MROW
52567,Electricity,SRMW
52568,Electricity,MROW
52569,Electricity,SRMW
52570,Electricity,SRMW
52571,Electricity,SRMW
52572,Electricity,SRMW
52573,Electricity,SRMW
52574,Electricity,SRMW
52576,Electricity,SRMW
52577,Electricity,MROW
52580,Electricity,SRMW
52581,Electricity,SRMW
52583,Electricity,SRMW
52584,Electricity,SRMW
52585,Electricity,SRMW
52586,Electricity,MROW
52588,Electricity,SRMW
52590,Electricity,SRMW
52591,Electricity,MROW
52593,Electricity,SRMW
52594,Electricity,SRMW
52595,Electricity,MROW
52601,Electricity,SRMW
52619,Electricity,SRMW
52620,Electricity,SRMW
52621,Electricity,MROW
52623,Electricity,SRMW
52624,Electricity,MROW
52625,Electricity,SRMW
52626,Electricity,SRMW
52627,Electricity,SRMW
52630,Electricity,SRMW
52631,Electricity,MROW
52632,Electricity,MROW
52635,Electricity,SRMW
52637,Electricity,MROW
52638,Electricity,MROW
52639,Electricity,MROW
52640,Electricity,SRMW
52641,Electricity,SRMW
52642,Electricity,SRMW
52644,Electricity,SRMW
52645,Electricity,SRMW
52646,Electricity,MROW
52647,Electricity,MROW
52648,Electricity,MROW
52649,Electricity,SRMW
52650,Electricity,MROW
52651,Electricity,SRMW
52652,Electricity,MROW
52653,Electricity,MROW
52654,Electricity,SRMW
52655,Electricity,MROW
52656,Electricity,SRMW
52657,Electricity,MROW
52658,Electricity,SRMW
52659,Electricity,SRMW
52660,Electricity,SRMW
52701,Electricity,MROW
52720,Electricity,MROW
52721,Electricity,MROW
52722,Electricity,MROW
52726,Electricity,MROW
52727,Electricity,MROW
52728,Electricity,MROW
52729,Electricity,MROW
52730,Electricity,MROW
52731,Electricity,MROW
52732,Electricity,MROW
52733,Electricity,MROW
52734,Electricity,MROW
52736,Electricity,MROW
52737,Electricity,MROW
52738,Electricity,MROW
52739,Electricity,MROW
52742,Electricity,MROW
52745,Electricity,MROW
52746,Electricity,MROW
52747,Electricity,MROW
52748,Electricity,MROW
52749,Electricity,MROW
52750,Electricity,MROW
52751,Electricity,MROW
52752,Electricity,MROW
52753,Electricity,MROW
52754,Electricity,MROW
52755,Electricity,MROW
52756,Electricity,MROW
52757,Electricity,MROW
52758,Electricity,MROW
52759,Electricity,MROW
52760,Electricity,MROW
52761,Electricity,MROW
52765,Electricity,MROW
52766,Electricity,MROW
52767,Electricity,MROW
52768,Electricity,MROW
52769,Electricity,MROW
52771,Electricity,MROW
52772,Electricity,MROW
52773,Electricity,MROW
52774,Electricity,MROW
52776,Electricity,MROW
52777,Electricity,MROW
52778,Electricity,MROW
52801,Electricity,MROW
52802,Electricity,MROW
52803,Electricity,MROW
52804,Electricity,MROW
52805,Electricity,MROW
52806,Electricity,MROW
52807,Electricity,MROW
52808,Electricity,MROW
52809,Electricity,MROW
53001,Electricity,RFCW
53002,Electricity,RFCW
53003,Electricity,RFCW
53004,Electricity,RFCW
53005,Electricity,RFCW
53006,Electricity,RFCW
53007,Electricity,RFCW
53008,Electricity,RFCW
53010,Electricity,RFCW
53011,Electricity,RFCW
53012,Electricity,RFCW
53013,Electricity,RFCW
53014,Electricity,MROE
53015,Electricity,RFCW
53016,Electricity,RFCW
53017,Electricity,RFCW
53018,Electricity,RFCW
53019,Electricity,RFCW
53020,Electricity,MROE
53021,Electricity,RFCW
53022,Electricity,RFCW
53023,Electricity,RFCW
53024,Electricity,RFCW
53026,Electricity,RFCW
53027,Electricity,RFCW
53029,Electricity,RFCW
53031,Electricity,RFCW
53032,Electricity,RFCW
53033,Electricity,RFCW
53034,Electricity,MROE
53035,Electricity,MROE
53036,Electricity,RFCW
53037,Electricity,RFCW
53038,Electricity,RFCW
53039,Electricity,MROE
53040,Electricity,RFCW
53042,Electricity,MROE
53044,Electricity,MROE
53045,Electricity,RFCW
53046,Electricity,RFCW
53047,Electricity,RFCW
53048,Electricity,RFCW
53049,Electricity,RFCW
53050,Electricity,RFCW
53051,Electricity,RFCW
53052,Electricity,RFCW
53056,Electricity,RFCW
53057,Electricity,RFCW
53058,Electricity,RFCW
53059,Electricity,MROE
53060,Electricity,RFCW
53061,Electricity,MROE
53062,Electricity,MROE
53063,Electricity,MROE
53064,Electricity,RFCW
53065,Electricity,MROE
53066,Electricity,RFCW
53069,Electricity,RFCW
53070,Electricity,RFCW
53072,Electricity,RFCW
53073,Electricity,RFCW
53074,Electricity,RFCW
53075,Electricity,RFCW
53076,Electricity,RFCW
53078,Electricity,RFCW
53079,Electricity,MROE
53080,Electricity,RFCW
53081,Electricity,MROE
53082,Electricity,MROE
53083,Electricity,RFCW
53085,Electricity,MROE
53086,Electricity,RFCW
53088,Electricity,MROE
53089,Electricity,RFCW
53090,Electricity,RFCW
53091,Electricity,RFCW
53092,Electricity,RFCW
53093,Electricity,RFCW
53094,Electricity,RFCW
53095,Electricity,RFCW
53097,Electricity,RFCW
53098,Electricity,MROE
53099,Electricity,RFCW
53101,Electricity,MROE
53102,Electricity,RFCW
53103,Electricity,RFCW
53104,Electricity,RFCW
53105,Electricity,RFCW
53108,Electricity,RFCW
53109,Electricity,RFCW
53110,Electricity,RFCW
53114,Electricity,MROE
53115,Electricity,MROE
53118,Electricity,RFCW
53119,Electricity,RFCW
53120,Electricity,RFCW
53121,Electricity,RFCW
53122,Electricity,RFCW
53125,Electricity,MROE
53126,Electricity,RFCW
53127,Electricity,RFCW
53128,Electricity,RFCW
53129,Electricity,RFCW
53130,Electricity,RFCW
53132,Electricity,RFCW
53137,Electricity,RFCW
53138,Electricity,RFCW
53139,Electricity,RFCW
53140,Electricity,RFCW
53141,Electricity,RFCW
53142,Electricity,RFCW
53143,Electricity,RFCW
53144,Electricity,RFCW
53146,Electricity,RFCW
53147,Electricity,RFCW
53148,Electricity,RFCW
53149,Electricity,RFCW
53150,Electricity,RFCW
53151,Electricity,RFCW
53152,Electricity,RFCW
53153,Electricity,RFCW
53154,Electricity,RFCW
53156,Electricity,RFCW
53157,Electricity,MROE
53158,Electricity,RFCW
53159,Electricity,MROE
53167,Electricity,RFCW
53168,Electricity,RFCW
53170,Electricity,RFCW
53171,Electricity,RFCW
53172,Electricity,RFCW
53176,Electricity,RFCW
53177,Electricity,RFCW
53178,Electricity,RFCW
53179,Electricity,RFCW
53181,Electricity,RFCW
53182,Electricity,RFCW
53183,Electricity,RFCW
53184,Electricity,MROE
53185,Electricity,RFCW
53186,Electricity,RFCW
53187,Electricity,RFCW
53188,Electricity,RFCW
53189,Electricity,RFCW
53190,Electricity,MROE
53191,Electricity,MROE
53192,Electricity,RFCW
53194,Electricity,RFCW
53195,Electricity,MROE
53199,Electricity,RFCW
53201,Electricity,RFCW
53202,Electricity,RFCW
53203,Electricity,RFCW
53204,Electricity,RFCW
53205,Electricity,RFCW
53206,Electricity,RFCW
53207,Electricity,RFCW
53208,Electricity,RFCW
53209,Electricity,RFCW
53210,Electricity,RFCW
53211,Electricity,RFCW
53212,Electricity,RFCW
53213,Electricity,RFCW
53214,Electricity,RFCW
53215,Electricity,RFCW
53216,Electricity,RFCW
53217,Electricity,RFCW
53218,Electricity,RFCW
53219,Electricity,RFCW
53220,Electricity,RFCW
53221,Electricity,RFCW
53222,Electricity,RFCW
53223,Electricity,RFCW
53224,Electricity,RFCW
53225,Electricity,RFCW
53226,Electricity,RFCW
53227,Electricity,RFCW
53228,Electricity,RFCW
53233,Electricity,RFCW
53234,Electricity,RFCW
53235,Electricity,RFCW
53237,Electricity,RFCW
53244,Electricity,RFCW
53259,Electricity,RFCW
53263,Electricity,RFCW
53267,Electricity,RFCW
53268,Electricity,RFCW
53274,Electricity,RFCW
53278,Electricity,RFCW
53288,Electricity,RFCW
53290,Electricity,RFCW
53293,Electricity,RFCW
53295,Electricity,RFCW
53401,Electricity,RFCW
53402,Electricity,RFCW
53403,Electricity,RFCW
53404,Electricity,RFCW
53405,Electricity,RFCW
53406,Electricity,RFCW
53407,Electricity,RFCW
53408,Electricity,RFCW
53501,Electricity,MROE
53502,Electricity,MROE
53503,Electricity,MROE
53504,Electricity,MROE
53505,Electricity,MROE
53506,Electricity,MROE
53507,Electricity,MROE
53508,Electricity,MROE
53510,Electricity,MROE
53511,Electricity,MROE
53512,Electricity,MROE
53515,Electricity,MROE
53516,Electricity,MROE
53517,Electricity,MROE
53518,Electricity,MROE
53520,Electricity,MROE
53521,Electricity,MROE
53522,Electricity,MROE
53523,Electricity,MROE
53525,Electricity,MROE
53526,Electricity,MROE
53527,Electricity,MROE
53528,Electricity,MROE
53529,Electricity,MROE
53530,Electricity,MROE
53531,Electricity,RFCW
53532,Electricity,MROE
53533,Electricity,MROE
53534,Electricity,MROE
53535,Electricity,MROE
53536,Electricity,MROE
53537,Electricity,MROE
53538,Electricity,MROE
53540,Electricity,MROE
53541,Electricity,MROE
53542,Electricity,MROE
53543,Electricity,MROE
53544,Electricity,MROE
53545,Electricity,MROE
53546,Electricity,MROE
53547,Electricity,MROE
53548,Electricity,MROE
53549,Electricity,RFCW
53550,Electricity,MROE
53551,Electricity,RFCW
53553,Electricity,MROE
53554,Electricity,MROE
53555,Electricity,MROE
53556,Electricity,MROE
53557,Electricity,RFCW
53558,Electricity,MROE
53559,Electricity,MROE
53560,Electricity,MROE
53561,Electricity,MROE
53562,Electricity,MROE
53563,Electricity,MROE
53565,Electricity,MROE
53566,Electricity,MROE
53569,Electricity,MROE
53570,Electricity,MROE
53571,Electricity,MROE
53572,Electricity,MROE
53573,Electricity,MROE
53574,Electricity,MROE
53575,Electricity,MROE
53576,Electricity,MROE
53577,Electricity,MROE
53578,Electricity,MROE
53579,Electricity,RFCW
53580,Electricity,MROE
53581,Electricity,MROW
53582,Electricity,MROE
53583,Electricity,MROE
53584,Electricity,MROE
53585,Electricity,MROE
53586,Electricity,MROE
53587,Electricity,MROE
53588,Electricity,MROE
53589,Electricity,MROE
53590,Electricity,MROE
53593,Electricity,MROE
53594,Electricity,MROE
53595,Electricity,MROE
53596,Electricity,MROE
53597,Electricity,MROE
53598,Electricity,MROE
53599,Electricity,MROE
53701,Electricity,MROE
53702,Electricity,MROE
53703,Electricity,MROE
53704,Electricity,MROE
53705,Electricity,MROE
53706,Electricity,MROE
53707,Electricity,MROE
53708,Electricity,MROE
53711,Electricity,MROE
53713,Electricity,MROE
53714,Electricity,MROE
53715,Electricity,MROE
53716,Electricity,MROE
53717,Electricity,MROE
53718,Electricity,MROE
53719,Electricity,MROE
53725,Electricity,MROE
53726,Electricity,MROE
53744,Electricity,MROE
53774,Electricity,MROE
53777,Electricity,MROE
53778,Electricity,MROE
53779,Electricity,MROE
53782,Electricity,MROE
53783,Electricity,MROE
53784,Electricity,MROE
53785,Electricity,MROE
53786,Electricity,MROE
53788,Electricity,MROE
53789,Electricity,MROE
53790,Electricity,MROE
53791,Electricity,MROE
53792,Electricity,MROE
53793,Electricity,MROE
53794,Electricity,MROE
53801,Electricity,MROE
53802,Electricity,MROE
53803,Electricity,MROE
53804,Electricity,MROE
53805,Electricity,MROE
53806,Electricity,MROE
53807,Electricity,MROE
53808,Electricity,MROE
53809,Electricity,MROE
53810,Electricity,MROE
53811,Electricity,MROE
53812,Electricity,MROE
53813,Electricity,MROE
53816,Electricity,MROE
53817,Electricity,MROE
53818,Electricity,MROE
53820,Electricity,MROE
53821,Electricity,MROE
53824,Electricity,MROE
53825,Electricity,MROE
53826,Electricity,MROE
53827,Electricity,MROE
53901,Electricity,MROE
53910,Electricity,MROE
53911,Electricity,MROE
53913,Electricity,MROE
53916,Electricity,MROE
53919,Electricity,MROE
53920,Electricity,MROE
53922,Electricity,MROE
53923,Electricity,MROE
53924,Electricity,MROE
53925,Electricity,MROE
53926,Electricity,MROE
53927,Electricity,MROE
53928,Electricity,MROE
53929,Electricity,MROE
53930,Electricity,MROE
53931,Electricity,MROE
53932,Electricity,MROE
53933,Electricity,MROE
53934,Electricity,MROE
53935,Electricity,MROE
53936,Electricity,MROE
53937,Electricity,MROE
53939,Electricity,MROE
53940,Electricity,MROE
53941,Electricity,MROE
53942,Electricity,MROE
53943,Electricity,MROE
53944,Electricity,MROE
53946,Electricity,MROE
53947,Electricity,MROE
53948,Electricity,MROE
53949,Electricity,MROE
53950,Electricity,MROE
53951,Electricity,MROE
53952,Electricity,MROE
53953,Electricity,MROE
53954,Electricity,MROE
53955,Electricity,MROE
53956,Electricity,MROE
53957,Electricity,MROE
53958,Electricity,MROE
53959,Electricity,MROE
53960,Electricity,MROE
53961,Electricity,MROE
53962,Electricity,MROE
53963,Electricity,MROE
53964,Electricity,MROE
53965,Electricity,MROE
53968,Electricity,MROE
53969,Electricity,MROE
54001,Electricity,MROW
54002,Electricity,MROW
54003,Electricity,MROW
54004,Electricity,MROW
54005,Electricity,MROW
54006,Electricity,MROW
54007,Electricity,MROW
54009,Electricity,MROW
54010,Electricity,MROW
54011,Electricity,MROW
54013,Electricity,MROW
54014,Electricity,MROW
54015,Electricity,MROW
54016,Electricity,MROW
54017,Electricity,MROW
54020,Electricity,MROW
54021,Electricity,MROW
54022,Electricity,MROW
54023,Electricity,MROW
54024,Electricity,MROW
54025,Electricity,MROW
54026,Electricity,MROW
54027,Electricity,MROW
54028,Electricity,MROW
54082,Electricity,MROW
54101,Electricity,MROE
54102,Electricity,MROE
54103,Electricity,MROE
54104,Electricity,MROE
54106,Electricity,RFCW
54107,Electricity,RFCW
54110,Electricity,RFCW
54111,Electricity,RFCW
54112,Electricity,MROE
54113,Electricity,RFCW
54114,Electricity,MROE
54115,Electricity,RFCW
54119,Electricity,MROE
54120,Electricity,MROE
54121,Electricity,RFCW
54123,Electricity,RFCW
54124,Electricity,MROE
54125,Electricity,MROE
54126,Electricity,RFCW
54127,Electricity,RFCW
54128,Electricity,MROE
54129,Electricity,RFCW
54130,Electricity,RFCW
54131,Electricity,RFCW
54135,Electricity,MROE
54136,Electricity,RFCW
54137,Electricity,MROE
54138,Electricity,MROE
54139,Electricity,MROE
54140,Electricity,RFCW
54141,Electricity,MROE
54143,Electricity,MROE
54149,Electricity,MROE
54150,Electricity,MROE
54151,Electricity,RFCW
54152,Electricity,RFCW
54153,Electricity,MROE
54154,Electricity,MROE
54155,Electricity,RFCW
54156,Electricity,RFCW
54157,Electricity,MROE
54159,Electricity,MROE
54160,Electricity,MROE
54161,Electricity,MROE
54162,Electricity,MROE
54165,Electricity,RFCW
54166,Electricity,MROE
54169,Electricity,RFCW
54170,Electricity,RFCW
54171,Electricity,MROE
54173,Electricity,MROE
54174,Electricity,MROE
54175,Electricity,MROE
54177,Electricity,RFCW
54180,Electricity,MROE
54182,Electricity,RFCW
54201,Electricity,MROE
54202,Electricity,MROE
54204,Electricity,MROE
54205,Electricity,MROE
54207,Electricity,MROE
54208,Electricity,MROE
54209,Electricity,MROE
54210,Electricity,MROE
54211,Electricity,MROE
54212,Electricity,MROE
54213,Electricity,MROE
54214,Electricity,MROE
54215,Electricity,MROE
54216,Electricity,MROE
54217,Electricity,MROE
54220,Electricity,MROE
54221,Electricity,MROE
54226,Electricity,MROE
54227,Electricity,MROE
54228,Electricity,MROE
54229,Electricity,MROE
54230,Electricity,MROE
54232,Electricity,MROE
54234,Electricity,MROE
54235,Electricity,MROE
54240,Electricity,MROE
54241,Electricity,MROE
54245,Electricity,MROE
54246,Electricity,MROE
54247,Electricity,MROE
54301,Electricity,MROE
54302,Electricity,MROE
54303,Electricity,MROE
54304,Electricity,MROE
54305,Electricity,MROE
54306,Electricity,MROE
54307,Electricity,MROE
54308,Electricity,MROE
54311,Electricity,MROE
54313,Electricity,MROE
54324,Electricity,MROE
54344,Electricity,MROE
54401,Electricity,MROE
54402,Electricity,MROE
54403,Electricity,MROE
54404,Electricity,MROE
54405,Electricity,MROW
54406,Electricity,MROE
54407,Electricity,MROE
54408,Electricity,MROE
54409,Electricity,MROE
54410,Electricity,MROE
54411,Electricity,MROW
54412,Electricity,MROE
54413,Electricity,MROE
54414,Electricity,MROE
54415,Electricity,MROE
54416,Electricity,MROE
54417,Electricity,MROE
54418,Electricity,MROE
54420,Electricity,MROE
54421,Electricity,MROW
54422,Electricity,MROW
54423,Electricity,MROE
54424,Electricity,MROE
54425,Electricity,MROW
54426,Electricity,MROW
54427,Electricity,MROE
54428,Electricity,MROE
54429,Electricity,MROE
54430,Electricity,MROE
54432,Electricity,MROE
54433,Electricity,MROW
54434,Electricity,MROW
54435,Electricity,MROE
54436,Electricity,MROW
54437,Electricity,MROW
54439,Electricity,MROW
54440,Electricity,MROE
54441,Electricity,MROE
54442,Electricity,MROE
54443,Electricity,MROE
54446,Electricity,MROW
54447,Electricity,MROW
54448,Electricity,MROE
54449,Electricity,MROE
54450,Electricity,MROE
54451,Electricity,MROW
54452,Electricity,MROW
54454,Electricity,MROE
54455,Electricity,MROE
54456,Electricity,MROW
54457,Electricity,MROE
54458,Electricity,MROE
54459,Electricity,MROW
54460,Electricity,MROW
54462,Electricity,MROE
54463,Electricity,MROE
54464,Electricity,MROE
54465,Electricity,MROE
54466,Electricity,MROW
54467,Electricity,MROE
54469,Electricity,MROE
54470,Electricity,MROW
54471,Electricity,MROE
54472,Electricity,MROE
54473,Electricity,MROE
54474,Electricity,MROE
54475,Electricity,MROE
54476,Electricity,MROE
54479,Electricity,MROE
54480,Electricity,MROW
54481,Electricity,MROE
54482,Electricity,MROE
54484,Electricity,MROE
54485,Electricity,MROE
54486,Electricity,MROE
54487,Electricity,MROW
54488,Electricity,MROW
54489,Electricity,MROE
54490,Electricity,MROW
54491,Electricity,MROE
54492,Electricity,MROE
54493,Electricity,MROW
54494,Electricity,MROE
54495,Electricity,MROE
54498,Electricity,MROW
54499,Electricity,MROE
54501,Electricity,MROE
54511,Electricity,RFCW
54512,Electricity,MROW
54513,Electricity,MROW
54514,Electricity,MROW
54515,Electricity,MROW
54517,Electricity,MROW
54519,Electricity,RFCW
54520,Electricity,MROE
54521,Electricity,MROE
54524,Electricity,MROW
54525,Electricity,MROW
54526,Electricity,MROW
54527,Electricity,MROW
54529,Electricity,MROE
54530,Electricity,MROW
54531,Electricity,MROE
54532,Electricity,MROE
54534,Electricity,MROW
54536,Electricity,MROW
54537,Electricity,MROW
54538,Electricity,MROW
54539,Electricity,MROE
54540,Electricity,MROW
54541,Electricity,MROE
54542,Electricity,RFCW
54543,Electricity,MROE
54545,Electricity,MROW
54546,Electricity,MROW
54547,Electricity,MROW
54548,Electricity,MROW
54550,Electricity,MROW
54552,Electricity,MROW
